EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,HourlyRate,NumCompaniesWorked,Over18,OverTime,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager
VK14550,45,36-45,No,Travel-Frequently,364,Operations,25,3,Medical,1,1306,2,Female,3,5,Manager,2,Single,"₹ 57,942",6-10 LPA,362.14,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
VK0300,45,36-45,No,Travel_Rarely,1038,Operations,20,3,Medical,1,1460,2,Male,1,3,Healthcare Representative,1,Married,"₹ 92,751",10+ LPA,579.69,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
VK0490,45,36-45,No,Travel_Rarely,1448,Operations,29,3,Technical Degree,1,1465,2,Male,3,3,Manufacturing Director,4,Married,"₹ 28,306",3-6 LPA,176.91,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
VK0800,45,36-45,No,Travel_Rarely,950,Operations,28,3,Technical Degree,1,1546,4,Male,3,1,Research Scientist,4,Married,"₹ 86,451",10+ LPA,540.32,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
VK0900,45,36-45,No,Travel_Rarely,538,Operations,1,4,Technical Degree,1,1553,1,Male,3,3,Healthcare Representative,2,Married,"₹ 40,915",3-6 LPA,255.72,1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7
VK0940,45,36-45,No,Travel_Rarely,1015,Operations,5,5,Medical,1,1611,3,Female,1,2,Laboratory Technician,1,Single,"₹ 38,219",3-6 LPA,238.87,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4
VK1790,45,36-45,No,Non-Travel,336,IT,26,3,Marketing,1,1612,1,Male,2,2,Sales Executive,1,Married,"₹ 81,879",6-10 LPA,511.74,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5
VK2100,45,36-45,No,Travel_Rarely,1329,Operations,2,2,Other,1,1635,4,Female,2,2,Manufacturing Director,4,Married,"₹ 65,644",6-10 LPA,410.28,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9
VK2640,45,36-45,No,Non-Travel,1238,Operations,1,1,Life Sciences,1,1712,3,Male,2,3,Healthcare Representative,3,Married,"₹ 61,279",6-10 LPA,382.99,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4
VK3660,45,36-45,No,Travel_Rarely,1005,Operations,28,2,Technical Degree,1,1719,4,Female,2,4,Research Director,2,Single,"₹ 54,028",6-10 LPA,337.68,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6
VK4130,45,36-45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,1,3,Human Resources,3,Married,"₹ 1,126",0-3 LPA,7.04,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
VK4300,45,36-45,No,Non-Travel,589,IT,2,4,Life Sciences,1,1845,3,Female,3,2,Sales Executive,3,Married,"₹ 53,329",6-10 LPA,333.31,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
VK4340,45,36-45,No,Travel_Rarely,556,Operations,25,2,Life Sciences,1,1888,2,Female,2,2,Manufacturing Director,4,Married,"₹ 28,632",3-6 LPA,178.95,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
VK4660,45,36-45,No,Travel-Frequently,1297,Operations,1,4,Medical,1,1922,2,Male,3,2,Healthcare Representative,3,Single,"₹ 66,310",6-10 LPA,414.44,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
VK7240,45,36-45,No,Travel_Rarely,374,IT,20,3,Life Sciences,1,2046,4,Female,3,2,Sales Executive,3,Single,"₹ 56,176",6-10 LPA,351.1,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1
VK7710,46,46-55,No,Travel_Rarely,705,IT,2,4,Marketing,1,38,2,Female,3,5,Manager,1,Single,"₹ 87,066",10+ LPA,544.16,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,
VK7790,46,46-55,No,Travel-Frequently,1211,IT,5,4,Marketing,1,62,1,Male,3,2,Sales Executive,4,Single,"₹ 45,327",3-6 LPA,283.29,4,Y,Yes,21,4,3,80,0,14,4,3,9,6,0,8
VK8110,46,46-55,No,Travel_Rarely,945,Human Resources,5,2,Medical,1,103,2,Male,3,2,Human Resources,2,Married,"₹ 69,904",6-10 LPA,436.9,8,Y,Yes,22,4,4,80,1,16,2,3,4,2,0,2
VK8620,46,46-55,Yes,Travel_Rarely,669,IT,9,2,Medical,1,118,3,Male,2,3,Sales Executive,4,Single,"₹ 4,797",0-3 LPA,29.98,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7
VK8700,46,46-55,No,Travel-Frequently,638,Operations,1,3,Medical,1,124,3,Male,2,3,Healthcare Representative,1,Married,"₹ 48,882",3-6 LPA,305.51,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,
VK8780,46,46-55,No,Travel_Rarely,526,IT,1,2,Marketing,1,244,2,Female,3,3,Sales Executive,1,Married,"₹ 14,718",0-3 LPA,91.99,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
VK9170,46,46-55,No,Travel_Rarely,644,Operations,1,4,Medical,1,288,4,Male,3,3,Healthcare Representative,1,Married,"₹ 35,560",3-6 LPA,222.25,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,
VK9440,46,46-55,No,Travel_Rarely,488,IT,2,3,Technical Degree,1,363,3,Female,1,4,Manager,2,Married,"₹ 77,589",6-10 LPA,484.93,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7
VK10320,46,46-55,No,Non-Travel,1144,Operations,7,4,Medical,1,487,3,Female,3,2,Manufacturing Director,3,Married,"₹ 23,116",0-3 LPA,144.48,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0
VK10810,46,46-55,No,Travel_Rarely,1485,Operations,18,3,Medical,1,550,3,Female,3,2,Manufacturing Director,3,Married,"₹ 37,244",3-6 LPA,232.78,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8
VK11360,46,46-55,No,Travel_Rarely,1009,Operations,2,3,Life Sciences,1,575,1,Male,3,4,Research Director,3,Married,"₹ 2,645",0-3 LPA,16.53,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1
VK12320,46,46-55,No,Travel_Rarely,1125,IT,10,3,Marketing,1,580,3,Female,2,3,Sales Executive,4,Married,"₹ 48,523",3-6 LPA,303.27,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2
VK12360,46,46-55,No,Travel-Frequently,1034,Operations,18,1,Medical,1,624,1,Female,3,3,Healthcare Representative,3,Married,"₹ 20,256",0-3 LPA,126.6,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2
VK12780,46,46-55,No,Travel_Rarely,566,Operations,7,2,Medical,1,1007,4,Male,3,3,Manufacturing Director,3,Married,"₹ 54,173",6-10 LPA,338.58,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7
VK12860,46,46-55,No,Travel_Rarely,430,Operations,1,4,Medical,1,1069,4,Male,3,5,Research Director,4,Married,"₹ 38,430",3-6 LPA,240.19,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2
VK12990,46,46-55,No,Travel_Rarely,1003,Operations,8,4,Life Sciences,1,1080,4,Female,2,2,Research Scientist,1,Married,"₹ 40,282",3-6 LPA,251.76,8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7
VK13230,46,46-55,No,Travel_Rarely,406,IT,3,1,Marketing,1,1124,1,Male,3,4,Manager,3,Married,"₹ 64,374",6-10 LPA,402.34,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9
VK13280,46,46-55,No,Travel_Rarely,1402,IT,2,3,Marketing,1,1204,3,Female,3,4,Manager,1,Married,"₹ 69,244",6-10 LPA,432.78,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9
VK13340,46,46-55,No,Travel_Rarely,1450,Operations,15,2,Life Sciences,1,1217,4,Male,3,5,Research Director,2,Married,"₹ 12,694",0-3 LPA,79.34,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3
VK2720,46,46-55,No,Travel_Rarely,150,Operations,2,4,Technical Degree,1,1228,4,Male,3,2,Manufacturing Director,4,Married,"₹ 57,264",6-10 LPA,357.9,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4
VK3300,46,46-55,No,Travel_Rarely,168,IT,4,2,Marketing,1,1280,4,Female,2,5,Manager,2,Married,"₹ 76,060",6-10 LPA,475.38,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
VK3480,46,46-55,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,3,1,Human Resources,1,Single,"₹ 98,416",10+ LPA,615.1,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
VK4290,46,46-55,Yes,Travel_Rarely,377,IT,9,3,Marketing,1,1457,1,Male,3,3,Sales Executive,4,Married,"₹ 58,545",6-10 LPA,365.91,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
VK5330,46,46-55,No,Travel_Rarely,228,IT,3,3,Life Sciences,1,1527,3,Female,3,4,Manager,2,Married,"₹ 40,224",3-6 LPA,251.4,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
VK5450,46,46-55,No,Travel_Rarely,563,IT,1,4,Life Sciences,1,1602,4,Male,4,4,Manager,1,Single,"₹ 98,945",10+ LPA,618.41,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12
VK5670,46,46-55,No,Travel_Rarely,717,Operations,13,4,Life Sciences,1,1727,3,Male,3,2,Healthcare Representative,2,Single,"₹ 14,224",0-3 LPA,88.9,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
VK5930,46,46-55,No,Travel_Rarely,1277,IT,2,3,Life Sciences,1,1732,3,Male,3,3,Sales Executive,4,Married,"₹ 41,738",3-6 LPA,260.86,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
VK6520,46,46-55,No,Travel_Rarely,734,Operations,2,4,Medical,1,1789,3,Male,3,5,Research Director,4,Married,"₹ 26,150",3-6 LPA,163.44,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
VK6660,46,46-55,No,Non-Travel,849,IT,26,2,Life Sciences,1,1801,2,Male,2,2,Sales Executive,2,Single,"₹ 64,731",6-10 LPA,404.57,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
VK7080,46,46-55,Yes,Travel_Rarely,261,Operations,21,2,Medical,1,1821,4,Female,3,2,Healthcare Representative,2,Married,"₹ 50,688",6-10 LPA,316.8,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
VK7200,46,46-55,No,Travel_Rarely,706,Operations,2,2,Life Sciences,1,1857,4,Male,3,3,Manufacturing Director,4,Married,"₹ 74,509",6-10 LPA,465.68,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
VK10210,46,46-55,No,Travel_Rarely,1319,IT,3,3,Technical Degree,1,1863,1,Female,4,4,Sales Executive,1,Married,"₹ 9,577",0-3 LPA,59.86,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
VK10250,46,46-55,Yes,Travel_Rarely,1254,IT,10,3,Life Sciences,1,1869,3,Female,3,3,Sales Executive,2,Married,"₹ 9,070",0-3 LPA,56.69,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
VK10680,47,46-55,Yes,Non-Travel,666,Operations,29,4,Life Sciences,1,376,1,Male,3,3,Manager,2,Married,"₹ 9,666",0-3 LPA,60.41,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9
VK11550,47,46-55,No,Travel_Rarely,1482,Operations,5,5,Life Sciences,1,447,4,Male,3,5,Research Director,3,Married,"₹ 58,761",6-10 LPA,367.26,4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1
VK11950,47,46-55,No,Travel-Frequently,1309,IT,4,1,Medical,1,467,2,Male,3,2,Sales Representative,3,Single,"₹ 37,368",3-6 LPA,233.55,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0
VK12240,47,46-55,No,Travel_Rarely,983,Operations,2,2,Medical,1,574,1,Female,3,2,Manufacturing Director,4,Married,"₹ 7,783",0-3 LPA,48.64,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4
VK12350,47,46-55,No,Travel_Rarely,703,IT,14,4,Marketing,1,728,4,Male,3,2,Sales Executive,1,Single,"₹ 42,914",3-6 LPA,268.21,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
VK13040,47,46-55,No,Travel-Frequently,217,IT,3,3,Medical,1,746,4,Female,3,4,Sales Executive,3,Single,"₹ 71,507",6-10 LPA,446.92,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
VK13220,47,46-55,Yes,Travel-Frequently,719,IT,27,2,Life Sciences,1,785,2,Female,4,2,Sales Executive,3,Single,"₹ 80,026",6-10 LPA,500.16,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
VK13710,47,46-55,No,Travel_Rarely,202,Operations,2,2,Other,1,820,3,Female,3,4,Manager,4,Married,"₹ 68,526",6-10 LPA,428.29,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
VK14150,47,46-55,No,Travel_Rarely,249,IT,2,2,Marketing,1,903,3,Female,3,2,Sales Executive,4,Married,"₹ 71,835",6-10 LPA,448.97,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7
VK14220,47,46-55,No,Travel_Rarely,1454,IT,2,4,Life Sciences,1,925,4,Female,2,1,Sales Representative,4,Single,"₹ 46,765",3-6 LPA,292.28,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
VK0510,47,46-55,No,Travel-Frequently,1379,Operations,16,4,Medical,1,987,3,Male,4,2,Manufacturing Director,3,Single,"₹ 20,956",0-3 LPA,130.98,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7
VK3530,47,46-55,No,Travel_Rarely,955,IT,4,2,Life Sciences,1,1003,4,Female,3,2,Sales Executive,4,Single,"₹ 88,895",10+ LPA,555.59,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7
VK4450,47,46-55,No,Travel_Rarely,465,Operations,1,3,Technical Degree,1,1438,1,Male,3,1,Research Scientist,4,Married,"₹ 47,240",3-6 LPA,295.25,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
VK4930,47,46-55,No,Travel_Rarely,359,Operations,2,4,Medical,1,1443,1,Female,3,4,Research Director,3,Married,"₹ 38,148",3-6 LPA,238.42,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
VK5210,47,46-55,No,Travel_Rarely,571,IT,14,3,Medical,1,1503,3,Female,3,2,Sales Executive,3,Married,"₹ 95,270",10+ LPA,595.44,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
VK6790,47,46-55,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,3,5,Manager,3,Married,"₹ 5,757",0-3 LPA,35.98,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0
VK7360,47,46-55,No,Travel_Rarely,1225,IT,2,4,Life Sciences,1,1676,2,Female,4,4,Manager,2,Married,"₹ 20,097",0-3 LPA,125.61,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
VK7370,47,46-55,Yes,Travel-Frequently,1093,IT,9,3,Life Sciences,1,1716,3,Male,1,4,Sales Executive,3,Married,"₹ 11,395",0-3 LPA,71.22,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10
VK8050,47,46-55,No,Non-Travel,543,IT,2,4,Marketing,1,1731,3,Male,3,2,Sales Executive,2,Married,"₹ 17,241",0-3 LPA,107.76,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0
VK9020,47,46-55,No,Travel_Rarely,1001,Operations,4,3,Life Sciences,1,1827,3,Female,2,3,Manufacturing Director,2,Married,"₹ 28,696",3-6 LPA,179.35,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
VK9050,47,46-55,No,Travel_Rarely,207,Operations,9,4,Life Sciences,1,1856,2,Female,3,1,Laboratory Technician,3,Single,"₹ 71,480",6-10 LPA,446.75,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
VK9700,47,46-55,No,Non-Travel,1169,Operations,14,4,Technical Degree,1,1934,3,Male,3,2,Research Scientist,2,Married,"₹ 47,163",3-6 LPA,294.77,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
VK10390,47,46-55,No,Travel_Rarely,1180,Operations,25,3,Medical,1,1993,1,Male,3,3,Healthcare Representative,3,Single,"₹ 20,816",0-3 LPA,130.1,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
VK11040,47,46-55,No,Non-Travel,1162,Operations,1,1,Medical,1,2000,3,Female,3,3,Research Director,2,Married,"₹ 50,840",6-10 LPA,317.75,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12
VK11150,48,46-55,Yes,Travel_Rarely,626,Operations,1,2,Life Sciences,1,64,1,Male,2,3,Laboratory Technician,3,Single,"₹ 53,853",6-10 LPA,336.58,9,Y,Yes,13,3,4,80,0,23,2,3,1,0,0,0
VK11670,48,46-55,No,Travel_Rarely,530,IT,29,1,Medical,1,473,1,Female,3,3,Manager,3,Married,"₹ 25,917",3-6 LPA,161.98,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0
VK12050,48,46-55,No,Travel_Rarely,163,IT,2,5,Marketing,1,595,2,Female,3,2,Sales Executive,4,Married,"₹ 97,731",10+ LPA,610.82,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7
VK13320,48,46-55,No,Travel_Rarely,1236,Operations,1,4,Life Sciences,1,664,4,Female,2,4,Manager,1,Married,"₹ 22,566",0-3 LPA,141.04,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2
VK13520,48,46-55,No,Travel_Rarely,817,IT,2,1,Marketing,1,712,2,Male,4,2,Sales Executive,2,Married,"₹ 76,452",6-10 LPA,477.82,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2
VK0020,48,46-55,No,Travel_Rarely,1469,Operations,20,4,Medical,1,945,4,Male,3,1,Research Scientist,3,Married,"₹ 63,823",6-10 LPA,398.89,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0
VK1300,48,46-55,No,Travel_Rarely,277,Operations,6,3,Life Sciences,1,1022,1,Male,2,2,Healthcare Representative,3,Single,"₹ 21,806",0-3 LPA,136.29,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2
VK2020,48,46-55,No,Travel_Rarely,1355,Operations,4,4,Life Sciences,1,1024,3,Male,2,3,Healthcare Representative,3,Single,"₹ 76,520",6-10 LPA,478.25,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8
VK2910,48,46-55,No,Non-Travel,1262,Operations,1,4,Medical,1,1116,1,Male,4,4,Manager,4,Single,"₹ 2,759",0-3 LPA,17.24,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1
VK3170,48,46-55,No,Travel_Rarely,969,Operations,2,2,Technical Degree,1,1258,4,Male,4,1,Laboratory Technician,2,Single,"₹ 42,949",3-6 LPA,268.43,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
VK3760,48,46-55,No,Travel_Rarely,715,Operations,1,3,Life Sciences,1,1263,4,Male,2,5,Research Director,4,Single,"₹ 93,374",10+ LPA,583.59,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
VK4740,48,46-55,No,Travel_Rarely,855,Operations,4,3,Life Sciences,1,1363,4,Male,3,3,Manufacturing Director,4,Single,"₹ 3,482",0-3 LPA,21.76,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
VK6080,48,46-55,No,Travel_Rarely,1221,IT,7,3,Marketing,1,1466,3,Male,3,2,Sales Executive,1,Married,"₹ 25,442",3-6 LPA,159.01,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
VK6400,48,46-55,No,Travel_Rarely,492,IT,16,4,Life Sciences,1,1557,3,Female,3,2,Sales Executive,3,Married,"₹ 34,719",3-6 LPA,216.99,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
VK6780,48,46-55,No,Travel_Rarely,1108,Operations,15,4,Other,1,1576,3,Female,3,1,Research Scientist,1,Married,"₹ 59,066",6-10 LPA,369.16,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6
VK8220,48,46-55,No,Travel-Frequently,365,Operations,4,5,Medical,1,1644,3,Male,2,4,Manager,4,Married,"₹ 94,501",10+ LPA,590.63,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2
VK9000,48,46-55,Yes,Travel-Frequently,708,IT,7,2,Medical,1,1691,4,Female,3,1,Sales Representative,3,Married,"₹ 3,079",0-3 LPA,19.24,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7
VK10070,48,46-55,No,Travel_Rarely,1224,Operations,10,3,Life Sciences,1,1867,4,Male,2,5,Research Director,2,Married,"₹ 3,717",0-3 LPA,23.23,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
VK10450,48,46-55,No,Travel-Frequently,117,Operations,22,3,Medical,1,1900,4,Female,3,4,Manager,4,Single,"₹ 60,676",6-10 LPA,379.22,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
VK10550,49,46-55,No,Travel-Frequently,279,Operations,8,1,Life Sciences,1,2,3,Male,2,2,Research Scientist,2,Married,"₹ 28,952",3-6 LPA,180.95,1,Y,No,23,4,4,80,1,10,3,3,10,7,1,7
VK10720,49,46-55,No,Travel_Rarely,470,Operations,20,4,Medical,1,170,3,Female,3,2,Manufacturing Director,1,Married,"₹ 87,444",10+ LPA,546.52,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11
VK11480,49,46-55,No,Non-Travel,1002,Operations,18,4,Life Sciences,1,275,4,Male,3,2,Manufacturing Director,4,Single,"₹ 43,460",3-6 LPA,271.62,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7
VK11770,49,46-55,No,Travel-Frequently,636,Operations,10,4,Life Sciences,1,396,3,Female,3,5,Research Director,1,Single,"₹ 91,397",10+ LPA,571.23,9,Y,Yes,11,3,4,80,0,22,4,3,3,2,1,2
VK11820,49,46-55,No,Travel_Rarely,1091,Operations,1,2,Technical Degree,1,431,3,Female,2,4,Healthcare Representative,3,Single,"₹ 73,847",6-10 LPA,461.54,7,Y,Yes,12,3,4,80,0,25,2,3,7,1,0,7
VK11930,49,46-55,No,Travel_Rarely,1261,Operations,7,3,Other,1,499,2,Male,2,3,Healthcare Representative,3,Single,"₹ 94,607",10+ LPA,591.29,8,Y,No,24,4,3,80,0,26,2,3,5,2,0,0
VK11960,49,46-55,No,Travel_Rarely,1245,Operations,18,4,Life Sciences,1,638,4,Male,2,5,Research Director,3,Married,"₹ 90,106",10+ LPA,563.16,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9
VK12550,49,46-55,Yes,Travel_Rarely,1184,IT,11,3,Marketing,1,840,3,Female,3,3,Sales Executive,4,Married,"₹ 19,449",0-3 LPA,121.56,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
VK13780,49,46-55,No,Travel_Rarely,1418,Operations,1,3,Technical Degree,1,887,3,Female,3,1,Research Scientist,1,Married,"₹ 34,536",3-6 LPA,215.85,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
VK14690,49,46-55,No,Travel_Rarely,527,Operations,8,2,Other,1,944,1,Female,3,3,Laboratory Technician,2,Married,"₹ 65,077",6-10 LPA,406.73,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7
VK0370,49,46-55,No,Travel_Rarely,174,IT,8,4,Technical Degree,1,1138,4,Male,2,4,Sales Executive,2,Married,"₹ 39,258",3-6 LPA,245.36,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
VK0630,49,46-55,No,Travel_Rarely,1098,Operations,4,2,Medical,1,1256,1,Male,2,5,Manager,3,Married,"₹ 49,302",3-6 LPA,308.14,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
VK1070,49,46-55,Yes,Travel-Frequently,1475,Operations,28,2,Life Sciences,1,1420,1,Male,2,2,Laboratory Technician,1,Single,"₹ 29,865",3-6 LPA,186.66,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
VK1320,49,46-55,No,Travel_Rarely,1495,Operations,5,4,Technical Degree,1,1473,1,Male,3,2,Healthcare Representative,3,Married,"₹ 7,645",0-3 LPA,47.78,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
VK1660,49,46-55,No,Travel_Rarely,1490,Operations,7,4,Life Sciences,1,1484,3,Male,3,3,Healthcare Representative,2,Married,"₹ 39,000",3-6 LPA,243.75,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
VK1840,49,46-55,No,Travel_Rarely,271,Operations,3,2,Medical,1,1509,3,Female,2,2,Laboratory Technician,1,Married,"₹ 27,737",3-6 LPA,173.36,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
VK2340,49,46-55,No,Travel_Rarely,722,Operations,25,4,Life Sciences,1,1617,3,Female,3,1,Laboratory Technician,1,Married,"₹ 12,485",0-3 LPA,78.03,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
VK2800,49,46-55,No,Travel_Rarely,301,Operations,22,4,Other,1,1655,1,Female,3,4,Research Director,2,Married,"₹ 39,565",3-6 LPA,247.28,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2
VK3680,49,46-55,No,Travel_Rarely,465,Operations,6,1,Life Sciences,1,1661,3,Female,2,4,Healthcare Representative,3,Married,"₹ 26,522",3-6 LPA,165.76,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12
VK4260,49,46-55,No,Travel_Rarely,464,Operations,16,3,Medical,1,1674,4,Female,3,1,Laboratory Technician,1,Married,"₹ 66,155",6-10 LPA,413.47,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2
VK4780,49,46-55,No,Travel_Rarely,809,Operations,1,3,Life Sciences,1,1677,3,Male,3,4,Manager,3,Single,"₹ 56,168",6-10 LPA,351.05,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0
VK5240,49,46-55,No,Travel_Rarely,1313,IT,11,4,Marketing,1,1757,4,Female,3,2,Sales Executive,4,Single,"₹ 53,487",6-10 LPA,334.29,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
VK5290,49,46-55,No,Travel-Frequently,1064,Operations,2,1,Life Sciences,1,1941,2,Male,3,5,Research Director,4,Married,"₹ 13,342",0-3 LPA,83.39,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
VK5400,49,46-55,No,Travel-Frequently,1023,IT,2,3,Medical,1,2065,4,Male,2,2,Sales Executive,2,Married,"₹ 41,806",3-6 LPA,261.29,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
VK5890,49,46-55,No,Travel-Frequently,1023,IT,2,3,Medical,1,2065,4,Male,2,2,Sales Executive,2,Married,"₹ 49,770",3-6 LPA,311.06,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
VK6540,50,46-55,Yes,Travel_Rarely,869,IT,3,2,Marketing,1,47,1,Male,2,1,Sales Representative,3,Married,"₹ 79,623",6-10 LPA,497.64,1,Y,Yes,14,3,3,80,0,3,2,3,3,2,0,2
VK7150,50,46-55,No,Travel_Rarely,989,Operations,7,2,Medical,1,80,2,Female,2,5,Research Director,3,Married,"₹ 76,629",6-10 LPA,478.93,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8
